TABLO-3 2024 Yýlý Merkezi Yerleþtirme Ýle Öðrenci Alan Yükseköðretim Ön Lisans Programlarý;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Genel Kontenjan;;;;Okul Birincisi Kontenjaný;;;;Depremzede Aday Kontenjaný;;;;34 Yaþ Üstü Kadýn Kontenjaný;;;;Þehit Yakýný-Gazi/Gazi Yakýný Kontenjaný;;;
103451657;DEVLET;EGE ÜNÝVERSÝTESÝ (ÝZMÝR);Ege Meslek Yüksekokulu;Mekatronik (Erkek);TYT;25;25;367,38797;411,25907;1;1;366,14898;366,14898;--;--;--;--;--;--;--;--;--;--;--;--
103451684;DEVLET;EGE ÜNÝVERSÝTESÝ (ÝZMÝR);Ege Meslek Yüksekokulu;Mekatronik (Kýz);TYT;25;25;323,84853;387,82727;1;1;270,58550;270,58550;--;--;--;--;--;--;--;--;--;--;--;--
103451003;DEVLET;EGE ÜNÝVERSÝTESÝ (ÝZMÝR);Ege Meslek Yüksekokulu;Meyve ve Sebze Ýþleme Teknolojisi;TYT;65;67;277,76856;393,39089;2;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
103451012;DEVLET;EGE ÜNÝVERSÝTESÝ (ÝZMÝR);Ege Meslek Yüksekokulu;Muhasebe ve Vergi Uygulamalarý;TYT;70;70;316,30988;404,82858;2;2;263,21905;267,54591;--;--;--;--;--;--;--;--;--;--;--;--
103451057;DEVLET;EGE ÜNÝVERSÝTESÝ (ÝZMÝR);Ege Meslek Yüksekokulu;Otomotiv Teknolojisi;TYT;80;80;324,20328;395,63814;2;2;279,88658;306,71950;--;--;--;--;--;--;--;--;--;--;--;--
103490554;DEVLET;EGE ÜNÝVERSÝTESÝ (ÝZMÝR);Ege Meslek Yüksekokulu;Otonom Sistemler Teknikerliði;TYT;30;30;346,87490;417,48603;1;1;311,40247;311,40247;--;--;--;--;--;--;--;--;--;--;--;--
103490561;DEVLET;EGE ÜNÝVERSÝTESÝ (ÝZMÝR);Ege Meslek Yüksekokulu;Oyun Geliþtirme ve Programlama;TYT;30;30;356,45761;419,99940;1;1;270,22763;270,22763;--;--;--;--;--;--;--;--;--;--;--;--
103490547;DEVLET;EGE ÜNÝVERSÝTESÝ (ÝZMÝR);Ege Meslek Yüksekokulu;Ön-Yüz Yazýlým Geliþtirme;TYT;30;30;360,45137;416,48714;1;1;294,14797;294,14797;--;--;--;--;--;--;--;--;--;--;--;--
103451799;DEVLET;EGE ÜNÝVERSÝTESÝ (ÝZMÝR);Ege Meslek Yüksekokulu;Polimer Teknolojisi;TYT;50;52;294,10290;419,74440;2;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
103490358;DEVLET;EGE ÜNÝVERSÝTESÝ (ÝZMÝR);Ege Meslek Yüksekokulu;Seramik ve Cam Tasarýmý;TYT;40;41;306,72713;418,56155;1;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
103451251;DEVLET;EGE ÜNÝVERSÝTESÝ (ÝZMÝR);Ege Meslek Yüksekokulu;Tarým Makineleri;TYT;40;41;288,25267;321,29766;1;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
103451287;DEVLET;EGE ÜNÝVERSÝTESÝ (ÝZMÝR);Emel Akýn Meslek Yüksekokulu;Giyim Üretim Teknolojisi;TYT;45;47;295,86375;344,13719;2;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
103451278;DEVLET;EGE ÜNÝVERSÝTESÝ (ÝZMÝR);Emel Akýn Meslek Yüksekokulu;Moda Tasarýmý;TYT;55;55;324,34176;419,37981;2;2;258,45051;299,80600;--;--;--;--;--;--;--;--;--;--;--;--
103450923;DEVLET;EGE ÜNÝVERSÝTESÝ (ÝZMÝR);Emel Akýn Meslek Yüksekokulu;Tekstil Teknolojisi;TYT;35;36;298,55764;366,75753;1;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
103451648;DEVLET;EGE ÜNÝVERSÝTESÝ (ÝZMÝR);Havacýlýk Meslek Yüksekokulu;Sivil Hava Ulaþtýrma Ýþletmeciliði;TYT;65;65;339,59675;420,97497;2;2;286,89899;328,09420;--;--;--;--;--;--;--;--;--;--;--;--
103451339;DEVLET;EGE ÜNÝVERSÝTESÝ (ÝZMÝR);Havacýlýk Meslek Yüksekokulu;Uçak Teknolojisi;TYT;45;45;385,79138;445,36881;2;2;365,22442;375,79597;--;--;--;--;--;--;--;--;--;--;--;--
103451075;DEVLET;EGE ÜNÝVERSÝTESÝ (ÝZMÝR);Ödemiþ Meslek Yüksekokulu;Bahçe Tarýmý;TYT;30;31;258,91802;403,87481;1;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
103451806;DEVLET;EGE ÜNÝVERSÝTESÝ (ÝZMÝR);Ödemiþ Meslek Yüksekokulu;Laborant ve Veteriner Saðlýk;TYT;45;46;323,38390;357,17309;2;1;235,34471;235,34471;--;--;--;--;--;--;--;--;--;--;--;--
103450871;DEVLET;EGE ÜNÝVERSÝTESÝ (ÝZMÝR);Ödemiþ Meslek Yüksekokulu;Organik Tarým;TYT;40;41;252,53326;365,44811;1;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
103451587;DEVLET;EGE ÜNÝVERSÝTESÝ (ÝZMÝR);Ödemiþ Meslek Yüksekokulu;Süt ve Besi Hayvancýlýðý;TYT;30;31;247,31982;322,80045;1;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
103451312;DEVLET;EGE ÜNÝVERSÝTESÝ (ÝZMÝR);Ödemiþ Meslek Yüksekokulu;Süt ve Ürünleri Teknolojisi;TYT;40;41;248,10111;301,24615;1;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
103451596;DEVLET;EGE ÜNÝVERSÝTESÝ (ÝZMÝR);Ödemiþ Meslek Yüksekokulu;Týbbi ve Aromatik Bitkiler;TYT;35;36;266,29865;339,02707;1;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
103450738;DEVLET;EGE ÜNÝVERSÝTESÝ (ÝZMÝR);Ödemiþ Meslek Yüksekokulu;Tohumculuk Teknolojisi;TYT;30;31;243,35861;301,35520;1;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
103490526;DEVLET;EGE ÜNÝVERSÝTESÝ (ÝZMÝR);Siber Güvenlik Meslek Yüksekokulu;Siber Güvenlik Analistliði ve Operatörlüðü;TYT;25;25;412,60112;469,33836;1;1;391,92325;391,92325;--;--;--;--;--;--;--;--;--;--;--;--
103450792;DEVLET;EGE ÜNÝVERSÝTESÝ (ÝZMÝR);Tire Kutsan Meslek Yüksekokulu;Bilgisayar Programcýlýðý;TYT;60;60;329,12153;393,52263;2;2;282,03473;292,65581;--;--;--;--;--;--;--;--;--;--;--;--
103450765;DEVLET;EGE ÜNÝVERSÝTESÝ (ÝZMÝR);Tire Kutsan Meslek Yüksekokulu;Gýda Teknolojisi;TYT;55;55;282,48470;314,80045;2;2;253,79518;261,66442;--;--;--;--;--;--;--;--;--;--;--;--
103490568;DEVLET;EGE ÜNÝVERSÝTESÝ (ÝZMÝR);Tire Kutsan Meslek Yüksekokulu;Muhasebe ve Vergi Uygulamalarý;TYT;50;52;273,06677;395,27190;2;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
103451603;DEVLET;EGE ÜNÝVERSÝTESÝ (ÝZMÝR);Urla Denizcilik Meslek Yüksekokulu;Deniz Ulaþtýrma ve Ýþletme;TYT;60;60;347,66766;398,71511;2;2;298,94704;305,02354;--;--;--;--;--;--;--;--;--;--;--;--
103451621;DEVLET;EGE ÜNÝVERSÝTESÝ (ÝZMÝR);Urla Denizcilik Meslek Yüksekokulu;Su Altý Teknolojisi;TYT;35;35;303,37803;385,55325;1;1;251,73862;251,73862;--;--;--;--;--;--;--;--;--;--;--;--
103550685;DEVLET;ERCÝYES ÜNÝVERSÝTESÝ (KAYSERÝ);Halil Bayraktar Saðlýk Hizmetleri Meslek Yüksekokulu;Aðýz ve Diþ Saðlýðý;TYT;65;65;348,01460;414,27273;2;2;319,55871;327,67196;--;--;--;--;--;--;--;--;--;--;--;--
103550904;DEVLET;ERCÝYES ÜNÝVERSÝTESÝ (KAYSERÝ);Halil Bayraktar Saðlýk Hizmetleri Meslek Yüksekokulu;Ameliyathane Hizmetleri;TYT;70;70;336,49207;387,70950;2;2;294,64750;309,81859;--;--;--;--;--;--;--;--;--;--;--;--
103550155;DEVLET;ERCÝYES ÜNÝVERSÝTESÝ (KAYSERÝ);Halil Bayraktar Saðlýk Hizmetleri Meslek Yüksekokulu;Anestezi;TYT;70;70;367,66022;432,69516;2;2;348,02257;358,97510;--;--;--;--;--;--;--;--;--;--;--;--
103550182;DEVLET;ERCÝYES ÜNÝVERSÝTESÝ (KAYSERÝ);Halil Bayraktar Saðlýk Hizmetleri Meslek Yüksekokulu;Elektronörofizyoloji;TYT;65;67;319,78321;401,24373;2;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
103550931;DEVLET;ERCÝYES ÜNÝVERSÝTESÝ (KAYSERÝ);Halil Bayraktar Saðlýk Hizmetleri Meslek Yüksekokulu;Ýlk ve Acil Yardým;TYT;70;70;359,78672;414,40272;2;2;334,27094;344,19714;--;--;--;--;--;--;--;--;--;--;--;--
103550191;DEVLET;ERCÝYES ÜNÝVERSÝTESÝ (KAYSERÝ);Halil Bayraktar Saðlýk Hizmetleri Meslek Yüksekokulu;Odyometri;TYT;65;67;329,45793;375,46003;2;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--
103550216;DEVLET;ERCÝYES ÜNÝVERSÝTESÝ (KAYSERÝ);Halil Bayraktar Saðlýk Hizmetleri Meslek Yüksekokulu;Radyoterapi;TYT;70;71;327,12230;349,48512;2;1;278,36211;278,36211;--;--;--;--;--;--;--;--;--;--;--;--
103550225;DEVLET;ERCÝYES ÜNÝVERSÝTESÝ (KAYSERÝ);Halil Bayraktar Saðlýk Hizmetleri Meslek Yüksekokulu;Týbbi Dokümantasyon ve Sekreterlik;TYT;65;65;344,96842;421,12683;2;2;307,95988;336,80297;--;--;--;--;--;--;--;--;--;--;--;--
103550879;DEVLET;ERCÝYES ÜNÝVERSÝTESÝ (KAYSERÝ);Halil Bayraktar Saðlýk Hizmetleri Meslek Yüksekokulu;Týbbi Görüntüleme Teknikleri;TYT;65;65;351,40150;400,37585;2;2;328,05580;350,17041;--;--;--;--;--;--;--;--;--;--;--;--
103550852;DEVLET;ERCÝYES ÜNÝVERSÝTESÝ (KAYSERÝ);Halil Bayraktar Saðlýk Hizmetleri Meslek Yüksekokulu;Týbbi Laboratuvar Teknikleri;TYT;65;66;339,04031;410,52868;2;1;333,80509;333,80509;--;--;--;--;--;--;--;--;--;--;--;--
103690078;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Çayýrlý Meslek Yüksekokulu;Laborant ve Veteriner Saðlýk;TYT;50;52;253,79522;303,41027;2;0;--;--;--;--;--;--;2;2;214,18454;226,39249;--;--;--;--
103650948;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Çayýrlý Meslek Yüksekokulu;Týbbi Laboratuvar Teknikleri;TYT;80;82;306,03898;327,59935;2;0;--;--;--;--;--;--;2;2;210,03169;218,28823;--;--;--;--
103651064;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Ýliç Dursun Yýldýrým Meslek Yüksekokulu;Tapu ve Kadastro;TYT;60;62;244,70447;275,23336;2;0;--;--;--;--;--;--;2;2;225,98522;228,31705;--;--;--;--
103690106;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Ýliç Dursun Yýldýrým Meslek Yüksekokulu;Týbbi Laboratuvar Teknikleri;TYT;80;82;303,84595;318,24593;2;0;--;--;--;--;--;--;2;2;221,10599;288,94395;--;--;--;--
103650551;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Kemah Meslek Yüksekokulu;Bankacýlýk ve Sigortacýlýk;TYT;30;31;238,68026;287,39951;1;0;--;--;--;--;--;--;1;1;227,67551;227,67551;--;--;--;--
103651055;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Kemah Meslek Yüksekokulu;Bankacýlýk ve Sigortacýlýk (Uzaktan Öðretim);TYT;50;52;253,47121;363,16275;2;0;--;--;--;--;--;--;2;2;250,93878;251,46960;--;--;--;--
103690083;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Kemah Meslek Yüksekokulu;Biliþim Güvenliði Teknolojisi;TYT;50;52;242,56454;277,62110;2;0;--;--;--;--;--;--;2;2;178,21336;185,28278;--;--;--;--
103650806;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Kemah Meslek Yüksekokulu;Çaðrý Merkezi Hizmetleri;TYT;30;31;241,41387;321,19672;1;0;--;--;--;--;--;--;1;1;219,34013;219,34013;--;--;--;--
103690081;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Kemah Meslek Yüksekokulu;Raylý Sistemler Makinistliði;TYT;40;41;273,50225;326,79188;1;0;--;--;--;--;--;--;1;0;--;--;--;--;--;--
103651107;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Kemah Meslek Yüksekokulu;Saðlýk Kurumlarý Ýþletmeciliði;TYT;60;62;239,02868;279,96418;2;0;--;--;--;--;--;--;2;2;217,19789;220,21103;--;--;--;--
103690057;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Kemah Meslek Yüksekokulu;Spor Yönetimi;TYT;50;52;238,26756;295,32151;2;0;--;--;--;--;--;--;2;2;201,28163;203,08334;--;--;--;--
103651019;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Kemaliye Hacý Ali Akýn Meslek Yüksekokulu;Laborant ve Veteriner Saðlýk;TYT;70;71;253,11298;294,09895;2;1;223,87749;223,87749;--;--;--;--;2;2;203,76779;208,95257;--;--;--;--
103650366;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Kemaliye Hacý Ali Akýn Meslek Yüksekokulu;Mimari Restorasyon;TYT;30;31;231,86202;253,25479;1;0;--;--;--;--;--;--;1;1;224,74497;224,74497;--;--;--;--
103690079;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Kemaliye Hacý Ali Akýn Meslek Yüksekokulu;Saðlýk Bilgi Sistemleri Teknikerliði;TYT;50;52;249,15802;360,37381;2;0;--;--;--;--;--;--;2;2;220,64206;236,62429;--;--;--;--
103650675;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Alternatif Enerji Kaynaklarý Teknolojisi;TYT;40;41;237,81537;360,35946;1;0;--;--;--;--;--;--;1;1;213,71231;213,71231;--;--;--;--
103690130;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Basým ve Yayým Teknolojileri;TYT;30;31;225,82597;260,07703;1;0;--;--;--;--;--;--;1;1;220,43712;220,43712;--;--;--;--
103650842;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Bilgisayar Programcýlýðý;TYT;60;62;278,75107;355,02599;2;0;--;--;--;--;--;--;2;2;199,23014;268,02437;--;--;--;--
103650684;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Büro Yönetimi ve Yönetici Asistanlýðý;TYT;60;62;255,80171;339,50899;2;0;--;--;--;--;--;--;2;2;211,58638;244,10721;--;--;--;--
103690137;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Ceza Ýnfaz ve Güvenlik Hizmetleri;TYT;40;41;292,49045;318,11913;1;0;--;--;--;--;--;--;1;1;230,65145;230,65145;--;--;--;--
103650039;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Elektrik;TYT;55;56;253,84683;326,24330;2;1;244,29356;244,29356;--;--;--;--;2;0;--;--;--;--;--;--
103690103;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Elektronik Teknolojisi;TYT;30;31;248,50325;340,27856;1;0;--;--;--;--;--;--;1;1;195,58891;195,58891;--;--;--;--
103650075;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Harita ve Kadastro;TYT;70;71;243,63176;300,06631;2;1;211,16034;211,16034;--;--;--;--;2;2;194,30465;232,23414;--;--;--;--
103650903;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Ýç Mekan Tasarýmý;TYT;45;47;242,82589;331,72109;2;0;--;--;--;--;--;--;2;2;234,38301;235,32935;--;--;--;--
103650463;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Ýnþaat Teknolojisi;TYT;45;47;234,56549;383,76946;2;0;--;--;--;--;--;--;2;2;218,92057;221,05520;--;--;--;--
103650481;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Lojistik;TYT;55;57;238,11343;329,08711;2;0;--;--;--;--;--;--;2;2;224,29911;224,69761;--;--;--;--
103690144;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Mahkeme Büro Hizmetleri;TYT;30;31;283,43148;314,26066;1;0;--;--;--;--;--;--;1;1;219,20415;219,20415;--;--;--;--
103650093;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Makine;TYT;45;47;248,07476;354,24177;2;0;--;--;--;--;--;--;2;0;--;--;--;--;--;--
103650912;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Moda Tasarýmý;TYT;40;41;239,99037;390,68914;1;0;--;--;--;--;--;--;1;1;239,63476;239,63476;--;--;--;--
103650375;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Muhasebe ve Vergi Uygulamalarý;TYT;50;52;238,03792;292,85971;2;0;--;--;--;--;--;--;2;2;229,87877;234,62337;--;--;--;--
103690060;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Sivil Hava Ulaþtýrma Ýþletmeciliði;TYT;60;62;267,18464;319,63896;2;0;--;--;--;--;--;--;2;1;200,93655;200,93655;--;--;--;--
103650939;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Sivil Havacýlýk Kabin Hizmetleri;TYT;50;51;294,21185;339,38412;2;1;224,56930;224,56930;--;--;--;--;2;2;215,56356;232,40168;--;--;--;--
103650921;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Uçak Teknolojisi;TYT;60;60;336,92949;377,14382;2;2;301,12696;330,33432;--;--;--;--;2;1;201,50954;201,50954;--;--;--;--
103690151;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Uçak Teknolojisi (KKTC Uyruklu);TYT;1;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
103690107;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Refahiye Bahar Yýldýrým Saðlýk Hizmetleri Meslek Yüksekokulu;Çocuk Geliþimi;TYT;50;52;261,16447;296,88340;2;0;--;--;--;--;--;--;2;2;222,86104;223,10895;--;--;--;--
103690108;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Refahiye Bahar Yýldýrým Saðlýk Hizmetleri Meslek Yüksekokulu;Týbbi Dokümantasyon ve Sekreterlik;TYT;50;52;306,75116;327,71991;2;0;--;--;--;--;--;--;2;2;234,53121;236,41032;--;--;--;--
103650648;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Refahiye Meslek Yüksekokulu;Posta Hizmetleri;TYT;80;82;229,92821;286,63999;2;0;--;--;--;--;--;--;2;2;225,14923;226,49548;--;--;--;--
103690082;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Refahiye Meslek Yüksekokulu;Raylý Sistemler Elektrik ve Elektronik;TYT;30;31;273,53163;371,64582;1;0;--;--;--;--;--;--;1;0;--;--;--;--;--;--
103650303;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Refahiye Meslek Yüksekokulu;Raylý Sistemler Ýþletmeciliði;TYT;50;52;240,94241;353,11557;2;0;--;--;--;--;--;--;2;2;186,82405;220,17140;--;--;--;--
103650887;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Refahiye Meslek Yüksekokulu;Raylý Sistemler Ýþletmeciliði (Uzaktan Öðretim);TYT;60;62;275,71405;341,50401;2;0;--;--;--;--;--;--;2;2;255,46086;259,76350;--;--;--;--
103650418;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Refahiye Meslek Yüksekokulu;Raylý Sistemler Yol Teknolojisi;TYT;30;31;243,02546;297,72919;1;0;--;--;--;--;--;--;1;0;--;--;--;--;--;--
103650657;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Saðlýk Hizmetleri Meslek Yüksekokulu;Acil Durum ve Afet Yönetimi;TYT;50;51;296,81867;343,91242;2;1;267,40703;267,40703;--;--;--;--;2;2;216,54249;244,10251;--;--;--;--
103690069;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Saðlýk Hizmetleri Meslek Yüksekokulu;Aðýz ve Diþ Saðlýðý;TYT;55;55;330,25390;364,09515;2;2;262,80725;313,56308;--;--;--;--;2;2;207,09474;215,54915;--;--;--;--
103690084;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Saðlýk Hizmetleri Meslek Yüksekokulu;Anestezi;TYT;50;50;349,00293;405,95164;2;2;296,68782;309,35476;--;--;--;--;2;2;280,11169;283,64161;--;--;--;--
103650321;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Saðlýk Hizmetleri Meslek Yüksekokulu;Çocuk Geliþimi;TYT;65;67;278,87640;339,36288;2;0;--;--;--;--;--;--;2;2;253,00724;261,01739;--;--;--;--
103690058;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Saðlýk Hizmetleri Meslek Yüksekokulu;Eczane Hizmetleri;TYT;50;52;308,82840;334,26825;2;0;--;--;--;--;--;--;2;2;225,39394;226,94837;--;--;--;--
103650975;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Saðlýk Hizmetleri Meslek Yüksekokulu;Evde Hasta Bakýmý;TYT;65;66;312,74044;341,87458;2;1;284,96481;284,96481;--;--;--;--;2;2;199,87042;205,73706;--;--;--;--
103651091;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Saðlýk Hizmetleri Meslek Yüksekokulu;Ýlk ve Acil Yardým;TYT;65;65;334,94835;364,96036;2;2;233,00395;276,35258;--;--;--;--;2;2;205,15928;212,97474;--;--;--;--
103650339;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Saðlýk Hizmetleri Meslek Yüksekokulu;Týbbi Dokümantasyon ve Sekreterlik;TYT;65;66;319,46807;369,71903;2;1;260,21808;260,21808;--;--;--;--;2;2;219,83696;249,48877;--;--;--;--
103690085;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Saðlýk Hizmetleri Meslek Yüksekokulu;Týbbi Görüntüleme Teknikleri;TYT;50;52;330,36579;359,58925;2;0;--;--;--;--;--;--;2;2;221,40695;265,12531;--;--;--;--
103650533;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Tercan Meslek Yüksekokulu;Bilgisayar Programcýlýðý;TYT;55;56;248,56368;310,65255;2;1;240,65472;240,65472;--;--;--;--;2;1;155,16419;155,16419;--;--;--;--
103650224;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Tercan Meslek Yüksekokulu;Elektrik;TYT;25;25;244,31571;297,00632;1;1;223,25316;223,25316;--;--;--;--;1;0;--;--;--;--;--;--
103651046;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Tercan Meslek Yüksekokulu;Ýþ Saðlýðý ve Güvenliði;TYT;35;36;245,32122;324,70645;1;0;--;--;--;--;--;--;1;1;236,68147;236,68147;--;--;--;--
103650966;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Tercan Meslek Yüksekokulu;Sosyal Hizmetler;TYT;70;72;243,54188;350,17054;2;0;--;--;--;--;--;--;2;2;199,34423;206,50552;--;--;--;--
103650896;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Turizm ve Otelcilik Meslek Yüksekokulu;Aþçýlýk;TYT;60;62;264,08658;330,04142;2;0;--;--;--;--;--;--;2;2;209,18340;248,39914;--;--;--;--
103690061;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Turizm ve Otelcilik Meslek Yüksekokulu;Turist Rehberliði;TYT;30;31;242,52628;293,11606;1;0;--;--;--;--;--;--;1;1;209,28572;209,28572;--;--;--;--
103650348;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Turizm ve Otelcilik Meslek Yüksekokulu;Turizm ve Otel Ýþletmeciliði;TYT;30;31;237,20408;293,42080;1;0;--;--;--;--;--;--;1;1;211,68715;211,68715;--;--;--;--
103650603;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Üzümlü Meslek Yüksekokulu;Bilgisayar Programcýlýðý;TYT;50;52;251,05458;308,00878;2;0;--;--;--;--;--;--;2;2;209,07046;229,28613;--;--;--;--
103690086;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Üzümlü Meslek Yüksekokulu;Ýç Mekan Tasarýmý;TYT;30;31;236,58298;302,88766;1;0;--;--;--;--;--;--;1;1;233,34621;233,34621;--;--;--;--
103650727;DEVLET;ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ;Üzümlü Meslek Yüksekokulu;Maliye;TYT;30;31;233,01313;277,10278;1;0;--;--;--;--;--;--;1;1;228,86855;228,86855;--;--;--;--
